time,horizontal_distance,horizontal_distance_detrended,vertical_distance,vertical_distance_detrended
2025-10-04-08-24-10,66.46600000000001,-7.522552763819078,11.719749099768835,-1.3264290160643366
2025-10-04-08-24-11,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-24-12,72.47800000000001,-1.5105527638190779,12.779826907788125,-0.2663512080450463
2025-10-04-08-24-13,73.98100000000001,-0.007552763819077768,13.044846359792949,-0.0013317560402228423
2025-10-04-08-24-14,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-24-15,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-24-16,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-24-17,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-24-18,74.816,0.827447236180916,13.192079388684515,0.14590127285134358
2025-10-04-08-24-19,67.468,-6.520552763819083,11.896428734438716,-1.1497493813944555
2025-10-04-08-24-20,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-24-21,71.476,-2.5125527638190874,12.603147273118243,-0.4430308427149292
2025-10-04-08-24-22,72.979,-1.0095527638190873,12.868166725123066,-0.17801139071010574
2025-10-04-08-24-23,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-24-24,74.482,0.4934472361809128,13.133186177127888,0.08700806129471594
2025-10-04-08-24-25,73.81400000000001,-0.17455276381907936,13.015399754014634,-0.030778361818537547
2025-10-04-08-24-26,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-24-27,76.98700000000001,2.9984472361809225,13.574885263802594,0.5287071479694223
2025-10-04-08-24-28,77.321,3.3324472361809114,13.63377847535922,0.5876003595260482
2025-10-04-08-24-29,77.655,3.6664472361809146,13.692671686915848,0.6464935710826758
2025-10-04-08-24-30,77.989,4.000447236180918,13.751564898472475,0.7053867826393034
2025-10-04-08-24-31,71.309,-2.679552763819089,12.573700667339928,-0.4724774484932439
2025-10-04-08-24-32,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-24-33,74.983,0.9944472361809176,13.22152599446283,0.17534787862965828
2025-10-04-08-24-34,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-24-35,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-24-36,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-24-37,74.983,0.9944472361809176,13.22152599446283,0.17534787862965828
2025-10-04-08-24-38,68.47,-5.518552763819088,12.073108369108597,-0.9730697467245744
2025-10-04-08-24-39,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-24-40,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-24-41,77.15400000000001,3.165447236180924,13.604331869580909,0.558153753747737
2025-10-04-08-24-42,78.49000000000001,4.501447236180923,13.839904715807418,0.7937265999742458
2025-10-04-08-24-43,79.158,5.169447236180915,13.957691138920671,0.9115130230874993
2025-10-04-08-24-44,80.494,6.505447236180913,14.19326398514718,1.147085869314008
2025-10-04-08-24-45,81.83,7.841447236180912,14.428836831373689,1.3826587155405168
2025-10-04-08-24-46,82.498,8.509447236180918,14.546623254486944,1.500445138653772
2025-10-04-08-24-47,83.16600000000001,9.177447236180925,14.6644096776002,1.618231561767029
2025-10-04-08-24-48,83.5,9.511447236180913,14.723302889156825,1.6771247733236532
2025-10-04-08-24-49,66.46600000000001,-7.522552763819078,11.719749099768835,-1.3264290160643366
2025-10-04-08-24-50,68.637,-5.351552763819086,12.10255497488691,-0.9436231409462614
2025-10-04-08-24-51,69.305,-4.68355276381908,12.220341398000166,-0.8258367178330062
2025-10-04-08-24-52,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-24-53,76.486,2.4974472361809177,13.486545446467654,0.44036733063448175
2025-10-04-08-24-54,76.98700000000001,2.9984472361809225,13.574885263802594,0.5287071479694223
2025-10-04-08-24-55,77.321,3.3324472361809114,13.63377847535922,0.5876003595260482
2025-10-04-08-24-56,76.98700000000001,2.9984472361809225,13.574885263802594,0.5287071479694223
2025-10-04-08-24-57,76.486,2.4974472361809177,13.486545446467654,0.44036733063448175
2025-10-04-08-24-58,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-24-59,70.641,-3.347552763819081,12.455914244226676,-0.5902638716064956
2025-10-04-08-25-00,69.973,-4.0155527638190875,12.338127821113419,-0.7080502947197527
2025-10-04-08-25-01,68.13600000000001,-5.852552763819077,12.014215157551972,-1.0319629582812002
2025-10-04-08-25-02,71.643,-2.345552763819086,12.632593878896555,-0.4135842369366163
2025-10-04-08-25-03,72.812,-1.176552763819089,12.838720119344751,-0.20745799648842045
2025-10-04-08-25-04,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-25-05,73.81400000000001,-0.17455276381907936,13.015399754014634,-0.030778361818537547
2025-10-04-08-25-06,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-25-07,73.647,-0.34155276381908095,12.985953148236321,-0.060224967596850476
2025-10-04-08-25-08,71.643,-2.345552763819086,12.632593878896555,-0.4135842369366163
2025-10-04-08-25-09,69.305,-4.68355276381908,12.220341398000166,-0.8258367178330062
2025-10-04-08-25-10,69.973,-4.0155527638190875,12.338127821113419,-0.7080502947197527
2025-10-04-08-25-11,70.307,-3.6815527638190844,12.397021032670047,-0.649157083163125
2025-10-04-08-25-12,72.47800000000001,-1.5105527638190779,12.779826907788125,-0.2663512080450463
2025-10-04-08-25-13,73.146,-0.8425527638190857,12.897613330901379,-0.14856478493179281
2025-10-04-08-25-14,73.48,-0.5085527638190825,12.956506542458007,-0.08967157337516518
2025-10-04-08-25-15,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-25-16,72.812,-1.176552763819089,12.838720119344751,-0.20745799648842045
2025-10-04-08-25-17,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-25-18,73.647,-0.34155276381908095,12.985953148236321,-0.060224967596850476
2025-10-04-08-25-19,72.979,-1.0095527638190873,12.868166725123066,-0.17801139071010574
2025-10-04-08-25-20,70.97500000000001,-3.013552763819078,12.514807455783304,-0.531370660049868
2025-10-04-08-25-21,73.48,-0.5085527638190825,12.956506542458007,-0.08967157337516518
2025-10-04-08-25-22,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-25-23,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-25-24,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-25-25,76.319,2.330447236180916,13.457098840689339,0.41092072485616704
2025-10-04-08-25-26,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-25-27,71.643,-2.345552763819086,12.632593878896555,-0.4135842369366163
2025-10-04-08-25-28,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-25-29,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-25-30,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-25-31,75.15,1.1614472361809192,13.250972600241145,0.204794484407973
2025-10-04-08-25-32,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-25-33,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-25-34,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-25-35,68.971,-5.017552763819083,12.161448186443538,-0.8847299293896338
2025-10-04-08-25-36,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-25-37,71.14200000000001,-2.8465527638190764,12.544254061561617,-0.5019240542715551
2025-10-04-08-25-38,71.977,-2.0115527638190827,12.691487090453185,-0.35469102537998687
2025-10-04-08-25-39,72.64500000000001,-1.3435527638190763,12.80927351356644,-0.2369046022667316
2025-10-04-08-25-40,73.146,-0.8425527638190857,12.897613330901379,-0.14856478493179281
2025-10-04-08-25-41,72.47800000000001,-1.5105527638190779,12.779826907788125,-0.2663512080450463
2025-10-04-08-25-42,71.14200000000001,-2.8465527638190764,12.544254061561617,-0.5019240542715551
2025-10-04-08-25-43,67.802,-6.18655276381908,11.955321945995344,-1.0908561698378278
2025-10-04-08-25-44,67.468,-6.520552763819083,11.896428734438716,-1.1497493813944555
2025-10-04-08-25-45,72.144,-1.844552763819081,12.720933696231498,-0.32524441960167394
2025-10-04-08-25-46,72.812,-1.176552763819089,12.838720119344751,-0.20745799648842045
2025-10-04-08-25-47,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-25-48,76.319,2.330447236180916,13.457098840689339,0.41092072485616704
2025-10-04-08-25-49,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-25-50,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-25-51,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-25-52,68.47,-5.518552763819088,12.073108369108597,-0.9730697467245744
2025-10-04-08-25-53,66.967,-7.021552763819088,11.808088917103774,-1.2380891987293978
2025-10-04-08-25-54,66.63300000000001,-7.355552763819077,11.749195705547148,-1.2969824102860237
2025-10-04-08-25-55,66.8,-7.188552763819089,11.77864231132546,-1.2675358045077125
2025-10-04-08-25-56,65.631,-8.357552763819086,11.572516070877265,-1.4736620449559066
2025-10-04-08-25-57,65.798,-8.190552763819085,11.601962676655578,-1.4442154391775937
2025-10-04-08-25-58,66.46600000000001,-7.522552763819078,11.719749099768835,-1.3264290160643366
2025-10-04-08-25-59,67.635,-6.353552763819081,11.92587534021703,-1.1203027756161426
2025-10-04-08-26-00,71.977,-2.0115527638190827,12.691487090453185,-0.35469102537998687
2025-10-04-08-26-01,72.64500000000001,-1.3435527638190763,12.80927351356644,-0.2369046022667316
2025-10-04-08-26-02,71.81,-2.1785527638190842,12.66204048467487,-0.3841376311583016
2025-10-04-08-26-03,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-26-04,70.307,-3.6815527638190844,12.397021032670047,-0.649157083163125
2025-10-04-08-26-05,73.48,-0.5085527638190825,12.956506542458007,-0.08967157337516518
2025-10-04-08-26-06,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-26-07,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-26-08,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-26-09,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-26-10,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-26-11,69.806,-4.182552763819089,12.308681215335106,-0.7374969004980656
2025-10-04-08-26-12,69.47200000000001,-4.516552763819078,12.24978800377848,-0.7963901120546915
2025-10-04-08-26-13,71.309,-2.679552763819089,12.573700667339928,-0.4724774484932439
2025-10-04-08-26-14,70.97500000000001,-3.013552763819078,12.514807455783304,-0.531370660049868
2025-10-04-08-26-15,69.63900000000001,-4.3495527638190765,12.279234609556795,-0.7669435062763768
2025-10-04-08-26-16,68.637,-5.351552763819086,12.10255497488691,-0.9436231409462614
2025-10-04-08-26-17,72.144,-1.844552763819081,12.720933696231498,-0.32524441960167394
2025-10-04-08-26-18,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-26-19,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-26-20,76.319,2.330447236180916,13.457098840689339,0.41092072485616704
2025-10-04-08-26-21,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-26-22,77.15400000000001,3.165447236180924,13.604331869580909,0.558153753747737
2025-10-04-08-26-23,76.98700000000001,2.9984472361809225,13.574885263802594,0.5287071479694223
2025-10-04-08-26-24,76.653,2.6644472361809193,13.515992052245966,0.4698139364127947
2025-10-04-08-26-25,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-26-26,76.98700000000001,2.9984472361809225,13.574885263802594,0.5287071479694223
2025-10-04-08-26-27,77.15400000000001,3.165447236180924,13.604331869580909,0.558153753747737
2025-10-04-08-26-28,75.15,1.1614472361809192,13.250972600241145,0.204794484407973
2025-10-04-08-26-29,74.816,0.827447236180916,13.192079388684515,0.14590127285134358
2025-10-04-08-26-30,74.983,0.9944472361809176,13.22152599446283,0.17534787862965828
2025-10-04-08-26-31,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-26-32,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-26-33,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-26-34,76.319,2.330447236180916,13.457098840689339,0.41092072485616704
2025-10-04-08-26-35,76.319,2.330447236180916,13.457098840689339,0.41092072485616704
2025-10-04-08-26-36,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-26-37,71.81,-2.1785527638190842,12.66204048467487,-0.3841376311583016
2025-10-04-08-26-38,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-26-39,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-26-40,73.647,-0.34155276381908095,12.985953148236321,-0.060224967596850476
2025-10-04-08-26-41,72.64500000000001,-1.3435527638190763,12.80927351356644,-0.2369046022667316
2025-10-04-08-26-42,69.973,-4.0155527638190875,12.338127821113419,-0.7080502947197527
2025-10-04-08-26-43,69.47200000000001,-4.516552763819078,12.24978800377848,-0.7963901120546915
2025-10-04-08-26-44,68.971,-5.017552763819083,12.161448186443538,-0.8847299293896338
2025-10-04-08-26-45,72.47800000000001,-1.5105527638190779,12.779826907788125,-0.2663512080450463
2025-10-04-08-26-46,74.816,0.827447236180916,13.192079388684515,0.14590127285134358
2025-10-04-08-26-47,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-26-48,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-26-49,77.15400000000001,3.165447236180924,13.604331869580909,0.558153753747737
2025-10-04-08-26-50,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-26-51,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-26-52,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-26-53,72.311,-1.6775527638190795,12.750380302009813,-0.29579781382335923
2025-10-04-08-26-54,71.977,-2.0115527638190827,12.691487090453185,-0.35469102537998687
2025-10-04-08-26-55,71.476,-2.5125527638190874,12.603147273118243,-0.4430308427149292
2025-10-04-08-26-56,70.808,-3.1805527638190796,12.485360850004989,-0.5608172658281827
2025-10-04-08-26-57,71.643,-2.345552763819086,12.632593878896555,-0.4135842369366163
2025-10-04-08-26-58,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-26-59,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-27-00,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-27-01,77.488,3.499447236180913,13.663225081137535,0.6170469653043629
2025-10-04-08-27-02,78.156,4.167447236180919,13.78101150425079,0.7348333884176181
2025-10-04-08-27-03,78.49000000000001,4.501447236180923,13.839904715807418,0.7937265999742458
2025-10-04-08-27-04,70.307,-3.6815527638190844,12.397021032670047,-0.649157083163125
2025-10-04-08-27-05,68.804,-5.1845527638190845,12.132001580665225,-0.9141765351679467
2025-10-04-08-27-06,67.301,-6.687552763819085,11.866982128660402,-1.1791959871727702
2025-10-04-08-27-07,68.637,-5.351552763819086,12.10255497488691,-0.9436231409462614
2025-10-04-08-27-08,69.973,-4.0155527638190875,12.338127821113419,-0.7080502947197527
2025-10-04-08-27-09,70.97500000000001,-3.013552763819078,12.514807455783304,-0.531370660049868
2025-10-04-08-27-10,71.643,-2.345552763819086,12.632593878896555,-0.4135842369366163
2025-10-04-08-27-11,72.812,-1.176552763819089,12.838720119344751,-0.20745799648842045
2025-10-04-08-27-12,73.98100000000001,-0.007552763819077768,13.044846359792949,-0.0013317560402228423
2025-10-04-08-27-13,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-27-14,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-27-15,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-27-16,78.32300000000001,4.334447236180921,13.810458110029103,0.7642799941959311
2025-10-04-08-27-17,79.158,5.169447236180915,13.957691138920671,0.9115130230874993
2025-10-04-08-27-18,78.49000000000001,4.501447236180923,13.839904715807418,0.7937265999742458
2025-10-04-08-27-19,77.321,3.3324472361809114,13.63377847535922,0.5876003595260482
2025-10-04-08-27-20,75.15,1.1614472361809192,13.250972600241145,0.204794484407973
2025-10-04-08-27-21,70.808,-3.1805527638190796,12.485360850004989,-0.5608172658281827
2025-10-04-08-27-22,71.309,-2.679552763819089,12.573700667339928,-0.4724774484932439
2025-10-04-08-27-23,70.641,-3.347552763819081,12.455914244226676,-0.5902638716064956
2025-10-04-08-27-24,69.47200000000001,-4.516552763819078,12.24978800377848,-0.7963901120546915
2025-10-04-08-27-25,68.303,-5.685552763819089,12.043661763330283,-1.002516352502889
2025-10-04-08-27-26,67.802,-6.18655276381908,11.955321945995344,-1.0908561698378278
2025-10-04-08-27-27,70.14,-3.848552763819086,12.367574426891734,-0.678603688941438
2025-10-04-08-27-28,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-27-29,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-27-30,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-27-31,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-27-32,76.319,2.330447236180916,13.457098840689339,0.41092072485616704
2025-10-04-08-27-33,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-27-34,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-27-35,67.301,-6.687552763819085,11.866982128660402,-1.1791959871727702
2025-10-04-08-27-36,68.804,-5.1845527638190845,12.132001580665225,-0.9141765351679467
2025-10-04-08-27-37,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-27-38,74.983,0.9944472361809176,13.22152599446283,0.17534787862965828
2025-10-04-08-27-39,81.49600000000001,7.507447236180923,14.369943619817063,1.323765503983891
2025-10-04-08-27-40,82.498,8.509447236180918,14.546623254486944,1.500445138653772
2025-10-04-08-27-41,83.5,9.511447236180913,14.723302889156825,1.6771247733236532
2025-10-04-08-27-42,84.50200000000001,10.513447236180923,14.89998252382671,1.8538044079935379
2025-10-04-08-27-43,85.003,11.014447236180914,14.988322341161648,1.9421442253284766
2025-10-04-08-27-44,71.81,-2.1785527638190842,12.66204048467487,-0.3841376311583016
2025-10-04-08-27-45,70.641,-3.347552763819081,12.455914244226676,-0.5902638716064956
2025-10-04-08-27-46,72.47800000000001,-1.5105527638190779,12.779826907788125,-0.2663512080450463
2025-10-04-08-27-47,73.48,-0.5085527638190825,12.956506542458007,-0.08967157337516518
2025-10-04-08-27-48,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-27-49,75.15,1.1614472361809192,13.250972600241145,0.204794484407973
2025-10-04-08-27-50,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-27-51,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-27-52,74.649,0.6604472361809144,13.162632782906202,0.11645466707303065
2025-10-04-08-27-53,67.96900000000001,-6.019552763819078,11.984768551773657,-1.061409564059515
2025-10-04-08-27-54,67.802,-6.18655276381908,11.955321945995344,-1.0908561698378278
2025-10-04-08-27-55,67.468,-6.520552763819083,11.896428734438716,-1.1497493813944555
2025-10-04-08-27-56,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-27-57,73.647,-0.34155276381908095,12.985953148236321,-0.060224967596850476
2025-10-04-08-27-58,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-27-59,77.321,3.3324472361809114,13.63377847535922,0.5876003595260482
2025-10-04-08-28-00,77.822,3.833447236180916,13.722118292694162,0.6759401768609905
2025-10-04-08-28-01,77.488,3.499447236180913,13.663225081137535,0.6170469653043629
2025-10-04-08-28-02,76.82000000000001,2.831447236180921,13.545438658024281,0.4992605421911094
2025-10-04-08-28-03,69.138,-4.850552763819081,12.190894792221853,-0.8552833236113191
2025-10-04-08-28-04,68.637,-5.351552763819086,12.10255497488691,-0.9436231409462614
2025-10-04-08-28-05,68.971,-5.017552763819083,12.161448186443538,-0.8847299293896338
2025-10-04-08-28-06,72.812,-1.176552763819089,12.838720119344751,-0.20745799648842045
2025-10-04-08-28-07,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-28-08,74.983,0.9944472361809176,13.22152599446283,0.17534787862965828
2025-10-04-08-28-09,75.31700000000001,1.3284472361809208,13.280419206019458,0.23424109018628592
2025-10-04-08-28-10,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-28-11,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-28-12,69.806,-4.182552763819089,12.308681215335106,-0.7374969004980656
2025-10-04-08-28-13,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-28-14,71.14200000000001,-2.8465527638190764,12.544254061561617,-0.5019240542715551
2025-10-04-08-28-15,75.818,1.8294472361809113,13.368759023354396,0.3225809075212247
2025-10-04-08-28-16,74.14800000000001,0.15944723618092382,13.074292965571264,0.028114849738091863
2025-10-04-08-28-17,70.808,-3.1805527638190796,12.485360850004989,-0.5608172658281827
2025-10-04-08-28-18,70.307,-3.6815527638190844,12.397021032670047,-0.649157083163125
2025-10-04-08-28-19,71.14200000000001,-2.8465527638190764,12.544254061561617,-0.5019240542715551
2025-10-04-08-28-20,71.81,-2.1785527638190842,12.66204048467487,-0.3841376311583016
2025-10-04-08-28-21,73.647,-0.34155276381908095,12.985953148236321,-0.060224967596850476
2025-10-04-08-28-22,75.15,1.1614472361809192,13.250972600241145,0.204794484407973
2025-10-04-08-28-23,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-28-24,72.64500000000001,-1.3435527638190763,12.80927351356644,-0.2369046022667316
2025-10-04-08-28-25,70.474,-3.5145527638190828,12.426467638448361,-0.6197104773848103
2025-10-04-08-28-26,71.14200000000001,-2.8465527638190764,12.544254061561617,-0.5019240542715551
2025-10-04-08-28-27,72.47800000000001,-1.5105527638190779,12.779826907788125,-0.2663512080450463
2025-10-04-08-28-28,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-28-29,69.63900000000001,-4.3495527638190765,12.279234609556795,-0.7669435062763768
2025-10-04-08-28-30,68.637,-5.351552763819086,12.10255497488691,-0.9436231409462614
2025-10-04-08-28-31,69.806,-4.182552763819089,12.308681215335106,-0.7374969004980656
2025-10-04-08-28-32,73.313,-0.6755527638190841,12.927059936679694,-0.11911817915347811
2025-10-04-08-28-33,74.315,0.3264472361809112,13.103739571349575,0.057561455516403015
2025-10-04-08-28-34,74.816,0.827447236180916,13.192079388684515,0.14590127285134358
2025-10-04-08-28-35,74.816,0.827447236180916,13.192079388684515,0.14590127285134358
2025-10-04-08-28-36,75.65100000000001,1.662447236180924,13.339312417576085,0.29313430174291355
2025-10-04-08-28-37,74.816,0.827447236180916,13.192079388684515,0.14590127285134358
2025-10-04-08-28-38,73.146,-0.8425527638190857,12.897613330901379,-0.14856478493179281
2025-10-04-08-28-39,74.983,0.9944472361809176,13.22152599446283,0.17534787862965828
2025-10-04-08-28-40,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-28-41,77.321,3.3324472361809114,13.63377847535922,0.5876003595260482
2025-10-04-08-28-42,77.989,4.000447236180918,13.751564898472475,0.7053867826393034
2025-10-04-08-28-43,77.655,3.6664472361809146,13.692671686915848,0.6464935710826758
2025-10-04-08-28-44,76.98700000000001,2.9984472361809225,13.574885263802594,0.5287071479694223
2025-10-04-08-28-45,72.64500000000001,-1.3435527638190763,12.80927351356644,-0.2369046022667316
2025-10-04-08-28-46,75.15,1.1614472361809192,13.250972600241145,0.204794484407973
2025-10-04-08-28-47,75.985,1.996447236180913,13.398205629132711,0.3520275132995394
2025-10-04-08-28-48,76.486,2.4974472361809177,13.486545446467654,0.44036733063448175
2025-10-04-08-28-49,76.152,2.1634472361809145,13.427652234911024,0.38147411907785234
2025-10-04-08-28-50,75.48400000000001,1.4954472361809223,13.309865811797772,0.2636876959646006
2025-10-04-08-28-51,71.643,-2.345552763819086,12.632593878896555,-0.4135842369366163
2025-10-04-08-28-52,72.311,-1.6775527638190795,12.750380302009813,-0.29579781382335923
2025-10-04-08-28-53,73.146,-0.8425527638190857,12.897613330901379,-0.14856478493179281
2025-10-04-08-28-54,73.647,-0.34155276381908095,12.985953148236321,-0.060224967596850476
2025-10-04-08-28-55,72.979,-1.0095527638190873,12.868166725123066,-0.17801139071010574
2025-10-04-08-28-56,69.305,-4.68355276381908,12.220341398000166,-0.8258367178330062
2025-10-04-08-28-57,69.973,-4.0155527638190875,12.338127821113419,-0.7080502947197527
2025-10-04-08-28-58,70.641,-3.347552763819081,12.455914244226676,-0.5902638716064956
2025-10-04-08-28-59,70.97500000000001,-3.013552763819078,12.514807455783304,-0.531370660049868
# Stockdon_R2%,1.3124
# observed_R2%,1.9445
# regime,intermediate
# slope_deg,10.0
# beta,0.1763
# H0_m,2.0
# T0_s,5.0
# L0_m,39.03
