x,y,z
453808.3115527857,6072241.01442243,0.77
453808.12207726156,6072240.090795937,0.77
453807.9553245642,6072239.157765928,0.77
453807.78857186675,6072238.224735919,0.77
453807.6218191694,6072237.29170591,0.77
453807.47998878575,6072236.348362158,0.77
453807.4549771443,6072235.356674642,0.77
453807.28822444694,6072234.423644633,0.77
453807.2401188543,6072233.441514218,0.77
453807.1213824218,6072232.488613366,0.77
453806.8839415755,6072231.584836635,0.77
453806.6469737386,6072230.680864156,0.77
453806.52776429686,6072229.728159051,0.77
453806.4543716322,6072228.756493329,0.77
453806.28761893476,6072227.823463321,0.77
453806.1208662374,6072226.890433311,0.77
453806.1207769097,6072225.888432053,0.77
453805.9540242123,6072224.955402044,0.77
453805.95393488463,6072223.953400785,0.77
453805.92881499167,6072222.961758068,0.77
453805.7870928595,6072222.018369518,0.77
453805.7870035319,6072221.01636826,0.77
453805.62025083444,6072220.08333825,0.77
453805.62016150675,6072219.081336992,0.77
453805.5682845713,6072218.100767294,0.77
453805.4533194817,6072217.146305725,0.77
453805.453230154,6072216.144304466,0.77
453805.2864774566,6072215.211274457,0.77
453805.28638812894,6072214.209273199,0.77
453805.28629880125,6072213.207271941,0.77
453805.1195461039,6072212.274241932,0.77
453805.1194567762,6072211.272240673,0.77
453805.1193674485,6072210.270239415,0.77
453804.95261475106,6072209.337209406,0.77
453804.95252542343,6072208.335208148,0.77
453804.785772726,6072207.4021781385,0.77
453804.7856833983,6072206.40017688,0.77
453804.7855940707,6072205.398175622,0.77
453804.61884137325,6072204.465145613,0.77
453804.61875204556,6072203.4631443545,0.77
453804.48524226167,6072202.516357242,0.77
453804.4519100205,6072201.528113088,0.77
453804.28515732306,6072200.595083078,0.77
453804.2850679954,6072199.59308182,0.77
453804.1261628884,6072198.6568041975,0.77
453804.1182259703,6072197.658050552,0.77
453804.00550239906,6072196.7026613625,0.77
453803.95138394524,6072195.723019285,0.77
453803.95129461755,6072194.721018027,0.77
453803.95120528986,6072193.719016768,0.77
453803.7844525925,6072192.785986759,0.77
453803.7843632648,6072191.7839855,0.77
453803.7842739371,6072190.781984243,0.77
453803.7841846095,6072189.779982984,0.77
453803.75837723096,6072188.788624773,0.77
453803.61734258436,6072187.844951716,0.77
453803.61725325667,6072186.842950458,0.77
453803.6171639291,6072185.8409492,0.77
453803.6170746014,6072184.838947942,0.77
453803.7836609521,6072183.906043593,0.77
453803.78357162443,6072182.904042335,0.77
453803.78348229674,6072181.902041077,0.77
453803.95006864745,6072180.969136728,0.77
453803.9499793198,6072179.96713547,0.77
453803.94988999213,6072178.965134212,0.77
453804.1164763429,6072178.032229863,0.77
453804.1163870152,6072177.030228605,0.77
453804.2829733659,6072176.097324257,0.77
453804.2828840382,6072175.095322998,0.77
453804.449470389,6072174.16241865,0.77
453804.6160567397,6072173.229514302,0.77
453804.78264309047,6072172.296609954,0.77
453804.78255376284,6072171.294608695,0.77
453804.94914011355,6072170.361704347,0.77
453805.1157264643,6072169.428799999,0.77
453805.282312815,6072168.49589565,0.77
453805.4488991658,6072167.562991302,0.77
453805.6154855165,6072166.630086954,0.77
453805.78207186726,6072165.697182606,0.77
453806.1031210378,6072164.828312216,0.77
453806.28192024713,6072163.900470819,0.77
453806.44850659784,6072162.967566471,0.77
453806.6967183935,6072162.068500689,0.77
453806.9339024036,6072161.164863239,0.77
453807.1149413284,6072160.237950336,0.77
453807.2815276792,6072159.3050459875,0.77
453807.44811402995,6072158.37214164,0.77
453807.7646837694,6072157.501414262,0.77
453807.94796240976,6072156.575429853,0.77
453808.1145487605,6072155.642525504,0.77
453808.28113511123,6072154.709621157,0.77
453808.5954651344,6072153.837965284,0.77
453808.78098349116,6072152.91290937,0.77
453808.95187848,6072151.981791207,0.77
453809.4249718385,6072151.17595211,0.77
453809.44743053045,6072150.321361395,0.77
453809.61401688115,6072149.388457046,0.77
453809.9208740089,6072148.513703218,0.77
453810.1138652611,6072147.59174526,0.77
453810.2804516118,6072146.658840911,0.77
453810.53473085316,6072145.900353501,0.77
453810.792174352,6072145.143177861,0.77
453810.94692326844,6072144.343429254,0.77
453811.11352192785,6072143.548593066,0.77
453811.3285954996,6072142.7738525905,0.77
453811.46808432415,6072141.967777774,0.77
453811.7799812758,6072141.0951132495,0.77
453811.9465676265,6072140.162208902,0.77
453812.11315397726,6072139.229304553,0.77
453812.27974032797,6072138.296400204,0.77
453812.44632667874,6072137.3634958565,0.77
453812.61291302944,6072136.430591508,0.77
453812.7794993802,6072135.49768716,0.77
453812.946085731,6072134.564782811,0.77
453813.11268439033,6072133.769946623,0.77
453813.2792707411,6072132.837042274,0.77
453813.62554922537,6072131.9786309255,0.77
453813.6470833761,6072131.123656932,0.77
453813.8842673855,6072130.220019482,0.77
453813.94562845276,6072129.243493041,0.77
453814.11221480346,6072128.310588692,0.77
453814.2788011542,6072127.377684345,0.77
453814.44538750494,6072126.444779996,0.77
453814.4804140644,6072125.457336347,0.77
453814.611884528,6072124.5098743895,0.77
453814.7784708787,6072123.576970042,0.77
453814.83810207166,6072122.599726465,0.77
453814.9449679018,6072121.6420644345,0.77
453815.1115542525,6072120.709160087,0.77
453815.2781406032,6072119.776255738,0.77
453815.43297408894,6072118.838479133,0.77
453815.5522034251,6072117.885942507,0.77
453815.611223977,6072116.908445783,0.77
453815.77781032777,6072115.975541435,0.77
453815.94439667853,6072115.0426370865,0.77
453815.94430735084,6072114.040635829,0.77
453816.1108937016,6072113.10773148,0.77
453816.1108043739,6072112.105730222,0.77
453816.27739072463,6072111.172825874,0.77
453816.27730139694,6072110.170824615,0.77
453816.4438877477,6072109.237920267,0.77
453816.6104740984,6072108.305015919,0.77
453816.6103847708,6072107.30301466,0.77
453816.77697112155,6072106.3701103125,0.77
453816.77688179386,6072105.368109054,0.77
453816.9434681446,6072104.435204705,0.77
453816.9433788169,6072103.433203448,0.77
453817.10996516765,6072102.500299099,0.77
453817.10987583996,6072101.49829784,0.77
453817.22651277255,6072100.544686509,0.77
453817.27637286304,6072099.563392234,0.77
453817.34701676975,6072098.590714077,0.77
453817.44286988606,6072097.628486628,0.77
453817.4427805584,6072096.626485369,0.77
453817.60936690914,6072095.693581021,0.77
453817.60927758145,6072094.691579763,0.77
453817.6091882538,6072093.689578504,0.77
453817.7757746045,6072092.7566741565,0.77
453817.77568527684,6072091.754672898,0.77
453817.9422716276,6072090.821768549,0.77
453817.9421822999,6072089.819767292,0.77
453818.1087686506,6072088.886862943,0.77
453818.10867932293,6072087.884861684,0.77
453818.1085899953,6072086.882860426,0.77
453818.27517634607,6072085.949956078,0.77
453818.2750870184,6072084.94795482,0.77
453818.2749976907,6072083.945953561,0.77
453818.4415840414,6072083.013049213,0.77
453818.4414947137,6072082.011047955,0.77
453818.6080810645,6072081.078143607,0.77
453818.60799173685,6072080.076142348,0.77
453818.77457808756,6072079.143238,0.77
453818.77448875987,6072078.141236742,0.77
453818.94107511063,6072077.208332393,0.77
453818.94098578295,6072076.206331135,0.77
453819.02897408756,6072075.240843256,0.77
453819.10748280596,6072074.271425528,0.77
453819.27406915673,6072073.33852118,0.77
453819.2739798291,6072072.336519922,0.77
453819.4405661798,6072071.403615573,0.77
453819.50716609205,6072070.429260943,0.77
453819.6070632029,6072069.468709967,0.77
453819.7736495536,6072068.535805618,0.77
453819.94023590436,6072067.602901271,0.77
453819.9401465767,6072066.600900012,0.77
453820.1067329274,6072065.667995663,0.77
453820.2733192781,6072064.735091316,0.77
453820.2732299504,6072063.733090057,0.77
453820.43981630116,6072062.800185709,0.77
453820.6064026519,6072061.867281361,0.77
453820.77298900264,6072060.934377013,0.77
453820.8186887857,6072059.9513580445,0.77
453820.9394860257,6072058.999471406,0.77
453821.1060723765,6072058.066567058,0.77
453821.2726587272,6072057.13366271,0.77
453821.41356080264,6072056.190110712,0.77
453821.43915575027,6072055.198757103,0.77
453821.605742101,6072054.265852755,0.77
453821.77232845174,6072053.332948406,0.77
453821.93891480245,6072052.400044058,0.77
453822.1055011532,6072051.46713971,0.77
453822.12893681775,6072050.47489095,0.77
453822.27199817623,6072049.532234103,0.77
453822.43858452694,6072048.599329755,0.77
453822.6051708777,6072047.666425407,0.77
453822.7238088348,6072046.713643618,0.77
453822.7716679008,6072045.731519801,0.77
453822.93825425155,6072044.798615452,0.77
453823.0814968422,6072043.856033737,0.77
453823.1047512746,6072042.863709846,0.77
453823.27133762534,6072041.930805497,0.77
453823.43792397605,6072040.997901149,0.77
453823.55841418495,6072040.045887228,0.77
453823.6044209991,6072039.062995543,0.77
453823.77100734983,6072038.130091194,0.77
453823.9375937006,6072037.197186846,0.77
453824.0353315284,6072036.235740719,0.77
453824.1040907237,6072035.262281239,0.77
453824.2706770744,6072034.329376891,0.77
453824.2705877467,6072033.327375633,0.77
453824.43717409746,6072032.394471284,0.77
453824.5135235329,6072031.424158406,0.77
453824.6036711205,6072030.459565678,0.77
453824.77025747125,6072029.52666133,0.77
453824.77016814356,6072028.524660071,0.77
453824.93675449427,6072027.591755723,0.77
453825.10334084503,6072026.658851375,0.77
453825.1032515174,6072025.656850116,0.77
453825.2698378681,6072024.723945768,0.77
453825.4364242189,6072023.79104142,0.77
453825.4363348912,6072022.789040161,0.77
453825.6029212419,6072021.8561358135,0.77
453825.6028319142,6072020.854134555,0.77
453825.6027425865,6072019.852133296,0.77
453825.7693289373,6072018.919228949,0.77
453825.8288702114,6072017.941948095,0.77
453825.93582596036,6072016.984323341,0.77
453826.1024123111,6072016.051418994,0.77
453826.3311007419,6072015.230887841,0.77
453826.26892164286,6072014.254581546,0.77
453826.43550799356,6072013.321677198,0.77
453826.4465510413,6072012.324290967,0.77
453826.6020050166,6072011.386771591,0.77
453826.76859136735,6072010.453867243,0.77
453826.76850203966,6072009.451865984,0.77
453826.76841271203,6072008.4498647265,0.77
453826.93499906274,6072007.516960378,0.77
453826.93490973505,6072006.514959119,0.77
453826.93482040736,6072005.512957862,0.77
453826.9347310797,6072004.510956603,0.77
453826.93464175204,6072003.508955345,0.77
453826.93455242435,6072002.506954086,0.77
453826.93446309667,6072001.504952828,0.77
453827.10104944743,6072000.57204848,0.77
453827.10096011974,6071999.570047221,0.77
453827.1008707921,6071998.568045963,0.77
453827.1007814644,6071997.566044705,0.77
453827.10069213674,6071996.564043446,0.77
453827.10060280905,6071995.562042188,0.77
453827.1005134814,6071994.560040929,0.77
453827.10042415373,6071993.558039672,0.77
453827.10033482604,6071992.556038413,0.77
453827.10024549835,6071991.554037155,0.77
453827.1001561707,6071990.552035896,0.77
453827.10006684304,6071989.5500346385,0.77
453826.9333141456,6071988.617004629,0.77
453826.9332248179,6071987.615003371,0.77
453826.9331354903,6071986.613002112,0.77
453826.9330461626,6071985.6110008545,0.77
453826.9329568349,6071984.608999596,0.77
453826.76620413753,6071983.675969587,0.77
453826.76611480984,6071982.673968328,0.77
453826.76602548215,6071981.67196707,0.77
453826.5992727847,6071980.73893706,0.77
453826.5991834571,6071979.736935803,0.77
453826.5990941294,6071978.734934544,0.77
453826.43234143197,6071977.801904535,0.77
453826.43225210434,6071976.799903276,0.77
453826.2654994069,6071975.866873267,0.77
453826.2654100792,6071974.8648720095,0.77
453826.09865738184,6071973.931842,0.77
453826.09856805415,6071972.929840742,0.77
453826.09847872646,6071971.927839483,0.77
453825.9317260291,6071970.994809474,0.77
453825.9316367014,6071969.992808215,0.77
453825.9315473737,6071968.990806958,0.77
453825.7647946763,6071968.057776948,0.77
453825.76470534864,6071967.05577569,0.77
453825.59795265127,6071966.122745681,0.77
453825.5978633236,6071965.120744422,0.77
453825.4311106262,6071964.187714414,0.77
453825.26435792877,6071963.2546844045,0.77
453825.0976052314,6071962.321654395,0.77
453824.93085253396,6071961.388624386,0.77
453824.8534938521,6071960.418599944,0.77
453824.7640105089,6071959.453593118,0.77
453824.59725781146,6071958.520563109,0.77
453824.5971684838,6071957.51856185,0.77
453824.4304157864,6071956.585531841,0.77
453824.4303264587,6071955.583530583,0.77
453824.2635737613,6071954.650500574,0.77
453824.26348443364,6071953.648499316,0.77
453824.0967317362,6071952.715469306,0.77
453824.0966424085,6071951.713468049,0.77
453824.01467461564,6071950.74535102,0.77
453823.92980038346,6071949.778436781,0.77
453823.92971105577,6071948.776435522,0.77
453823.9296217281,6071947.774434264,0.77
453823.92953240045,6071946.772433006,0.77
453823.762779703,6071945.839402997,0.77
453823.7626903753,6071944.837401738,0.77
453823.7626010477,6071943.83540048,0.77
453823.76251172,6071942.833399221,0.77
453823.7624223923,6071941.831397964,0.77
453823.76233306463,6071940.829396705,0.77
453823.762243737,6071939.827395447,0.77
453823.59549103957,6071938.894365437,0.77
453823.5954017119,6071937.892364179,0.77
453823.5953123842,6071936.890362921,0.77
453823.59522305656,6071935.888361663,0.77
453823.5951337289,6071934.886360404,0.77
453823.5950444012,6071933.884359146,0.77
453823.5949550735,6071932.882357888,0.77
453823.59486574586,6071931.880356629,0.77
453823.5947764182,6071930.878355371,0.77
453823.5946870905,6071929.876354112,0.77
453823.5945977628,6071928.874352854,0.77
453823.59450843517,6071927.872351596,0.77
453823.5944191075,6071926.870350338,0.77
453823.5943297798,6071925.868349079,0.77
453823.5942404521,6071924.8663478205,0.77
453823.5941511245,6071923.864346563,0.77
453823.5940617968,6071922.862345304,0.77
453823.76064814755,6071921.929440956,0.77
453823.76055881986,6071920.927439698,0.77
453823.7604694922,6071919.9254384395,0.77
453823.9270558429,6071918.992534091,0.77
453823.92696651525,6071917.990532833,0.77
453823.92687718756,6071916.988531575,0.77
453823.93009562336,6071915.98790158,0.77
453824.09337421064,6071915.053625967,0.77
453824.09328488295,6071914.05162471,0.77
453824.1698289567,6071913.081392521,0.77
453824.25978190603,6071912.1167191025,0.77
453824.29033295397,6071911.127420089,0.77
453824.4262789291,6071910.181813496,0.77
453824.5928652798,6071909.248909148,0.77
453824.59277595213,6071908.24690789,0.77
453824.7593623029,6071907.314003541,0.77
453824.76852495904,6071906.315837776,0.77
453824.9258593259,6071905.379097935,0.77
453825.0924456766,6071904.446193586,0.77
453825.09235634905,6071903.4441923285,0.77
453825.25894269976,6071902.51128798,0.77
453825.42552905047,6071901.578383632,0.77
453825.4839009736,6071900.600618013,0.77
453825.59202607354,6071899.643478025,0.77
453825.75861242425,6071898.710573677,0.77
453825.925198775,6071897.777669328,0.77
453826.0917851257,6071896.8447649805,0.77
453826.2583714765,6071895.911860632,0.77
453826.3172316626,6071894.934297428,0.77
453826.4248684995,6071893.976955025,0.77
453826.5914548503,6071893.044050677,0.77
453826.758041201,6071892.111146329,0.77
453826.7579518733,6071891.10914507,0.77
453826.92453822406,6071890.176240723,0.77
453827.0911245748,6071889.243336374,0.77
453827.25771092554,6071888.310432025,0.77
453827.2710663489,6071887.31400441,0.77
453827.4242079486,6071886.375526419,0.77
453827.5907942993,6071885.442622071,0.77
453827.74670903,6071884.5052937055,0.77
453827.7572913224,6071883.507716464,0.77
453827.9238776731,6071882.574812116,0.77
453827.9237883454,6071881.572810858,0.77
453828.0903746962,6071880.63990651,0.77
453828.10694636055,6071879.644812216,0.77
453828.25687171926,6071878.7050009025,0.77
453828.2567823916,6071877.702999644,0.77
453828.2566930639,6071876.700998386,0.77
453828.42327941465,6071875.768094038,0.77
453828.42319008696,6071874.766092779,0.77
453828.42310075933,6071873.7640915215,0.77
453828.42301143165,6071872.762090263,0.77
453828.42292210396,6071871.760089004,0.77
453828.42283277627,6071870.758087746,0.77
453828.42274344864,6071869.756086488,0.77
453828.42265412095,6071868.75408523,0.77
453828.3691123575,6071867.774204496,0.77
453828.2558120958,6071866.819053962,0.77
453828.2557227682,6071865.817052703,0.77
453828.2556334405,6071864.815051446,0.77
453828.0888807431,6071863.8820214365,0.77
453828.08879141544,6071862.880020178,0.77
453827.922038718,6071861.946990169,0.77
453827.9219493903,6071860.944988911,0.77
453827.75519669295,6071860.011958902,0.77
453827.75510736526,6071859.009957643,0.77
453827.5883546678,6071858.076927634,0.77
453827.42160197045,6071857.143897625,0.77
453827.254849273,6071856.210867615,0.77
453827.2547599453,6071855.208866358,0.77
453827.08800724795,6071854.2758363485,0.77
453826.9342459112,6071853.337430051,0.77
453826.9211652228,6071852.340805081,0.77
453826.75441252545,6071851.407775071,0.77
453826.587659828,6071850.474745062,0.77
453826.4574081426,6071849.526609632,0.77
453826.42081780295,6071848.539713795,0.77
453826.2540651055,6071847.606683786,0.77
453826.08731240814,6071846.673653777,0.77
453825.9205597107,6071845.7406237675,0.77
453825.9204703831,6071844.738622509,0.77
453825.75371768564,6071843.805592501,0.77
453825.5869649882,6071842.872562491,0.77
453825.42021229083,6071841.939532482,0.77
453825.2534595934,6071841.006502473,0.77
453825.086706896,6071840.0734724635,0.77
453824.91995419865,6071839.140442455,0.77
453824.7532015012,6071838.207412446,0.77
453824.6721686071,6071837.238908524,0.77
453824.5529591651,6071836.286203419,0.77
453824.4196067787,6071835.33935117,0.77
453824.25285408134,6071834.4063211605,0.77
453824.0861013839,6071833.473291151,0.77
453823.9193486865,6071832.540261142,0.77
453823.7525959891,6071831.607231133,0.77
453823.5858432917,6071830.674201123,0.77
453823.4190905943,6071829.741171114,0.77
453823.25233789685,6071828.808141105,0.77
453823.00904060743,6071827.906787979,0.77
453822.75216913235,6071827.011052337,0.77
453822.41875306517,6071826.146993577,0.77
453822.2520003678,6071825.213963567,0.77
453822.0611692603,6071824.290898063,0.77
453821.75183160324,6071823.416874798,0.77
453821.469475192,6071822.53168573,0.77
453821.2516628387,6071821.61978603,0.77
453820.99553951854,6071820.723740772,0.77
453820.75150638283,6071819.9607654195,0.77
453820.50140266493,6071819.062229036,0.77
453820.376432741,6071818.353599022,0.77
453820.08462184685,6071817.644851119,0.77
453809.1225165598,6072244.826531742,0.52
453809.10218744585,6072243.972852291,0.52
453808.82933035877,6072243.118994407,0.52
453808.6222835857,6072242.309195653,0.52
453808.5903677042,6072241.460311219,0.52
453808.55635332473,6072240.5578062665,0.52
453808.2887139814,6072239.722888313,0.52
453808.1219737596,6072238.929799003,0.52
453808.0784200279,6072237.947657474,0.52
453807.95513206837,6072236.998512815,0.52
453807.78837953793,6072236.067355346,0.52
453807.72476104065,6072235.093517333,0.52
453807.7044319264,6072234.239837883,0.52
453807.5663444175,6072233.434891058,0.52
453807.3104985141,6072232.678676858,0.52
453807.172411005,6072231.873730033,0.52
453807.03432349605,6072231.068783208,0.52
453806.7878367377,6072230.170622607,0.52
453806.62108420726,6072229.239465137,0.52
453806.6209950465,6072228.239336418,0.52
453806.454242516,6072227.308178949,0.52
453806.2874899856,6072226.377021479,0.52
453806.28740082483,6072225.37689276,0.52
453806.1206482943,6072224.445735292,0.52
453806.1205591336,6072223.445606573,0.52
453805.9538066031,6072222.514449103,0.52
453805.95371744235,6072221.514320385,0.52
453805.7869649119,6072220.583162915,0.52
453805.78687575116,6072219.583034197,0.52
453805.62012322067,6072218.651876727,0.52
453805.62003406,6072217.651748008,0.52
453805.4532815295,6072216.720590539,0.52
453805.3836590184,6072215.749237202,0.52
453805.2864398383,6072214.789304351,0.52
453805.28635067755,6072213.789175632,0.52
453805.11959814705,6072212.858018163,0.52
453805.11950898636,6072211.857889445,0.52
453805.1194198256,6072210.857760726,0.52
453804.9526672951,6072209.926603257,0.52
453804.9525781344,6072208.926474538,0.52
453804.78582560393,6072207.995317068,0.52
453804.7857364432,6072206.99518835,0.52
453804.67582930543,6072206.040506229,0.52
453804.61889475194,6072205.063902161,0.52
453804.45214222145,6072204.132744692,0.52
453804.45205306076,6072203.132615973,0.52
453804.28530053026,6072202.2014585035,0.52
453804.2852113695,6072201.201329785,0.52
453804.1184711478,6072200.408240476,0.52
453804.11838198703,6072199.408111757,0.52
453804.04561149736,6072198.576134419,0.52
453804.0252823832,6072197.722454968,0.52
453803.78481238266,6072196.821804418,0.52
453803.61807216087,6072196.028715108,0.52
453803.61799530877,6072195.166654549,0.52
453803.50700202934,6072194.258612581,0.52
453803.3752471979,6072193.404854398,0.52
453803.2844133958,6072192.44227905,0.52
453803.28433654376,6072191.580218491,0.52
453803.11758401326,6072190.649061021,0.52
453803.21657470596,6072189.7460027775,0.52
453802.9507546307,6072188.855842993,0.52
453803.07835926255,6072187.940943279,0.52
453802.7839252482,6072187.062624964,0.52
453802.7838360875,6072186.062496245,0.52
453802.7837469267,6072185.062367527,0.52
453802.78367007466,6072184.200306967,0.52
453802.7835809139,6072183.200178249,0.52
453802.78349175316,6072182.20004953,0.52
453802.9500782708,6072181.2690177215,0.52
453802.9499891101,6072180.2688890025,0.52
453802.94989994937,6072179.268760284,0.52
453802.9498107886,6072178.268631565,0.52
453802.98070358083,6072177.2813466955,0.52
453803.1163081455,6072176.337471038,0.52
453803.1162189848,6072175.337342319,0.52
453803.1161298241,6072174.337213601,0.52
453803.2827163418,6072173.406181793,0.52
453803.44930285943,6072172.475149984,0.52
453803.570175017,6072171.525166874,0.52
453803.6158002163,6072170.543989456,0.52
453803.78238673403,6072169.612957648,0.52
453803.923888072,6072168.671526551,0.52
453804.1155597693,6072167.750894031,0.52
453804.2821585957,6072166.957930381,0.52
453804.28208174364,6072166.095869822,0.52
453804.44866826135,6072165.164838014,0.52
453804.7740359174,6072164.306170158,0.52
453804.781865914,6072163.578910716,0.52
453805.06616583734,6072162.696678064,0.52
453805.322284352,6072161.940825611,0.52
453805.46044819255,6072161.136073981,0.52
453805.59861203266,6072160.3313223515,0.52
453805.7815111068,6072159.407053061,0.52
453805.94809762447,6072158.476021252,0.52
453806.18823443603,6072157.575480383,0.52
453806.4479463382,6072156.683054545,0.52
453806.61453285586,6072155.752022737,0.52
453806.78111937357,6072154.8209909275,0.52
453807.1316705393,6072153.966223328,0.52
453807.280980396,6072153.16609238,0.52
453807.50569340604,6072152.259157435,0.52
453807.74155243137,6072151.356843171,0.52
453807.9474156274,6072150.442093864,0.52
453808.21327048336,6072149.552214643,0.52
453808.4472643412,6072148.649127157,0.52
453808.6138508589,6072147.718095349,0.52
453808.9208475606,6072146.845271852,0.52
453809.11369957257,6072145.925128642,0.52
453809.2802860902,6072144.994096833,0.52
453809.4468726079,6072144.063065024,0.52
453809.6283743155,6072143.138216442,0.52
453809.94672132167,6072142.270098317,0.52
453810.1133078393,6072141.339066509,0.52
453810.279894357,6072140.4080347,0.52
453810.44648087467,6072139.477002892,0.52
453810.613079701,6072138.684039243,0.52
453810.7796662187,6072137.753007434,0.52
453810.9462527364,6072136.821975625,0.52
453811.112839254,6072135.890943817,0.52
453811.2794257717,6072134.959912009,0.52
453811.4460122894,6072134.028880199,0.52
453811.612598807,6072133.097848391,0.52
453811.77918532473,6072132.166816583,0.52
453811.94577184244,6072131.235784774,0.52
453812.1123583601,6072130.304752965,0.52
453812.2789448778,6072129.373721157,0.52
453812.44553139544,6072128.442689348,0.52
453812.47869050247,6072127.456344,0.52
453812.6120287524,6072126.511528822,0.52
453812.77861527004,6072125.5804970125,0.52
453812.9452017877,6072124.649465204,0.52
453813.1862172573,6072123.749288591,0.52
453813.2783871317,6072122.925469746,0.52
453813.27831027965,6072122.063409187,0.52
453813.444909106,6072121.270445538,0.52
453813.61150793236,6072120.477481889,0.52
453813.77809445,6072119.546450079,0.52
453813.77800528926,6072118.546321361,0.52
453813.9445918069,6072117.615289553,0.52
453814.1111783246,6072116.684257744,0.52
453814.27776484226,6072115.753225936,0.52
453814.4443513599,6072114.822194127,0.52
453814.6109378776,6072113.891162318,0.52
453814.6821074331,6072112.920574545,0.52
453814.9179664591,6072112.0182602815,0.52
453815.1106974306,6072111.0980668925,0.52
453815.2717298366,6072110.164732576,0.52
453815.3896341881,6072109.2135191355,0.52
453815.4437813053,6072108.235874557,0.52
453815.61038013163,6072107.442910907,0.52
453815.76360673225,6072106.506340625,0.52
453815.7768897972,6072105.64981854,0.52
453815.9434763149,6072104.718786731,0.52
453815.9433994628,6072103.856726171,0.52
453816.15778844216,6072102.945511306,0.52
453816.1099091284,6072102.063633804,0.52
453816.27649564605,6072101.132601995,0.52
453816.27640648535,6072100.132473277,0.52
453816.44299300306,6072099.201441468,0.52
453816.5316603415,6072098.238107559,0.52
453816.60949035996,6072097.27028094,0.52
453816.76746904507,6072096.335680678,0.52
453816.77598771686,6072095.339120414,0.52
453816.94257423456,6072094.408088605,0.52
453816.9424850738,6072093.407959887,0.52
453817.10907159146,6072092.476928078,0.52
453817.12108145526,6072091.481815119,0.52
453817.2755689484,6072090.54576755,0.52
453817.27547978767,6072089.545638832,0.52
453817.4420663054,6072088.614607023,0.52
453817.4419771446,6072087.614478305,0.52
453817.4418879839,6072086.614349586,0.52
453817.6084745015,6072085.683317778,0.52
453817.60838534083,6072084.683189059,0.52
453817.6082961801,6072083.683060341,0.52
453817.77488269773,6072082.752028531,0.52
453817.774793537,6072081.751899813,0.52
453817.9413800547,6072080.820868005,0.52
453817.9412908939,6072079.820739286,0.52
453817.9412017332,6072078.820610567,0.52
453818.1077882509,6072077.889578759,0.52
453818.10769909015,6072076.889450041,0.52
453818.1076099294,6072075.889321322,0.52
453818.27419644705,6072074.958289513,0.52
453818.2741072863,6072073.958160794,0.52
453818.44069380395,6072073.027128986,0.52
453818.44060464326,6072072.027000267,0.52
453818.60719116096,6072071.095968459,0.52
453818.6071020002,6072070.09583974,0.52
453818.77368851786,6072069.1648079315,0.52
453818.7735993571,6072068.1646792125,0.52
453818.94018587476,6072067.233647404,0.52
453819.00704785803,6072066.261273888,0.52
453819.1066832317,6072065.302486877,0.52
453819.27326974936,6072064.371455069,0.52
453819.43985626707,6072063.44042326,0.52
453819.59661993914,6072062.505319302,0.52
453819.606353624,6072061.509262733,0.52
453819.7729401417,6072060.578230924,0.52
453819.9395266594,6072059.647199116,0.52
453819.95028267166,6072058.651566362,0.52
453820.1060240163,6072057.716038588,0.52
453820.2726105339,6072056.78500678,0.52
453820.4219504006,6072055.846825216,0.52
453820.4391078909,6072054.853846253,0.52
453820.6056944085,6072053.922814445,0.52
453820.7722809262,6072052.991782635,0.52
453820.9388674439,6072052.060750827,0.52
453821.1054539615,6072051.129719019,0.52
453821.24733118515,6072050.188443748,0.52
453821.27195131854,6072049.198558492,0.52
453821.4385378362,6072048.2675266825,0.52
453821.60512435384,6072047.336494874,0.52
453821.7189485923,6072046.383589986,0.52
453821.7716217108,6072045.405334347,0.52
453821.93820822844,6072044.474302539,0.52
453822.1047947461,6072043.5432707295,0.52
453822.2713812638,6072042.612238921,0.52
453822.42642502475,6072041.676421959,0.52
453822.4378786207,6072040.681078394,0.52
453822.6044651384,6072039.750046586,0.52
453822.77105165605,6072038.819014777,0.52
453822.9376381737,6072037.887982968,0.52
453823.0159467833,6072036.920354755,0.52
453823.1041355307,6072035.956822441,0.52
453823.27072204836,6072035.025790633,0.52
453823.437308566,6072034.094758824,0.52
453823.43721940526,6072033.094630105,0.52
453823.60380592296,6072032.163598297,0.52
453823.7233728934,6072031.2130741095,0.52
453823.77030327986,6072030.23243777,0.52
453823.9368897975,6072029.301405961,0.52
453823.93680063676,6072028.301277243,0.52
453824.10338715446,6072027.370245433,0.52
453824.1032979938,6072026.370116715,0.52
453824.2698845114,6072025.439084907,0.52
453824.3127940071,6072024.4567816695,0.52
453824.4363818683,6072023.50792438,0.52
453824.602968386,6072022.576892571,0.52
453824.6028792253,6072021.5767638525,0.52
453824.7694657429,6072020.645732043,0.52
453824.7693765822,6072019.645603325,0.52
453824.9359630998,6072018.714571516,0.52
453824.93587393913,6072017.714442798,0.52
453825.10246045684,6072016.78341099,0.52
453825.13802382426,6072015.798062349,0.52
453825.26895781374,6072014.852250462,0.52
453825.43554433144,6072013.921218654,0.52
453825.43545517063,6072012.921089935,0.52
453825.60204168834,6072011.990058127,0.52
453825.768628206,6072011.059026318,0.52
453825.9352147237,6072010.127994509,0.52
453825.96335428575,6072009.139568264,0.52
453826.10171208065,6072008.196833982,0.52
